_id,Facility Type,Facility Number,Facility Name,Licensee,Facility Administrator,Facility Telephone Number,Facility Address,Facility City,Facility State,Facility Zip,County Name,Regional Office,Facility Capacity,Facility Status,License First Date,Closed Date,Last Visit Date,Inspection Visits,Complaint Visits,Other Visits,Total Visits,Citation Numbers,POC Dates,All Visit Dates,Inspection Visit Dates,Inspect TypeA,Inspect TypeB,Other Visit Dates,Other TypeA,Other TypeB,Complaint Type A,Complaint Type B,Total Allegations,Inconclusive Allegations,Substantiated Allegations,Unsubstantiated Allegations,Unfounded Allegations,Latitude,Longitude
5edfda4348e5dd0bc85a85b4,RESIDENTIAL CARE ELDERLY,197609123,BENTLEY SUITES BY SERENITY CARE HEALTH,SERENITY CARE HEALTH CORPORATION,MONA ALCARAZ,(213) 478-0800,851 4TH STREET,SANTA MONICA,CA,90403,LOS ANGELES,11,44,LICENSED,5/3/2016,false,3/31/2020,2,30,26,58,"87468(a)(6)"","" 87468(a)(6)"","" 87203"","" 1569.312(e)"","" 87468(a)(6)"","" 87466"","" 87224(d)"","" 87468"","" 87303(e)(2)"","" 87303(i)(1)"","" 87203"","" 87705(j)"","" 87608(a)(5)(B)"","" 87618(B(3)(b)"","" 87705(f)(2)"","" 87705(f)(1)"","" 87303(e)(2)"","" 87465(h)(2)"","" 87309(a)"","" 87705(k)(9)"","" 1569.149"","" 87355(E)(2)"","" 87303(e)(2)"","" 1569.625(b)(2)"","" 87303(e)(2)"","" 1569.149"","" 87465(c)(2)"","" 87211"","" 87405(d)(2)"","" 87705(l)(2)"","" 87303(e)(2)"","" 87794(a)"","" 87303(e)(2)"","" 87705(f)(2)"","" 87705(c)(5)"","" 87355(e)(1)"","" 87506(a)"","" 87705"","" 87465(h)(2)"","" 87555(b)(26)"","" 80087(a)(1)"","" 87303(e)(2)"","" 87625(a)(1)(A)(B)(C)"","" 87411(a)"","" 87468(a)(9)"","" 1524.6(a)"","" 1569.657(a)"","" 87303(a)"","" 87464(f)(4)"","" 1569.655(a)"","" 87464(e)"","" 87303(a)"","" 1524.6(a)"","" 87307(a)(3)(B)"","" 1569.605"","" 1569.605"","" 87411(c)(1)"","" 87211(a)(1)(B"",""D)"","" 87303(a)"","" 87303(a)"","" 87465(c)(3)"","" 87412(e)"","" 1569.38(a)"","" 87555(b)(6)","04/24/2019"","" 03/08/2019"","" 03/08/2019"","" 11/05/2018"","" 08/02/2018"","" 03/14/2018"","" 08/07/2017"","" 06/02/2017"","" 05/05/2017"","" 06/17/2016"","" 06/17/2016"","" 09/06/2017"","" 09/07/2017"","" 09/06/2017"","" 09/06/2017"","" 09/06/2017"","" 09/08/2017"","" 09/06/2017"","" 02/27/2020"","" 11/05/2018"","" 01/30/2018"","" 01/30/2018"","" 01/13/2018"","" 01/13/2018"","" 12/29/2017"","" 12/29/2017"","" 10/25/2017"","" 09/05/2017"","" 09/05/2017"","" 09/05/2017"","" 06/30/2017"","" 06/23/2017"","" 06/16/2017"","" 05/31/2017"","" 05/31/2017"","" 05/18/2017"","" 05/12/2017"","" 05/04/2017"","" 05/04/2017"","" 09/07/2016"","" 11/22/2019"","" 11/08/2019"","" 05/03/2019"","" 08/17/2018"","" 03/23/2018"","" 02/12/2018"","" 08/11/2017"","" 08/11/2017"","" 08/11/2017"","" 07/03/2017"","" 06/30/2017"","" 06/02/2017"","" 09/19/2016"","" 06/15/2016"","" 03/12/2020"","" 10/08/2019"","" 10/08/2019"","" 03/23/2018"","" 02/05/2018"","" 01/26/2018"","" 11/03/2017"","" 11/03/2017"","" 06/16/2017"","" 09/13/2016","02/27/2020"","" 02/11/2020"","" 11/01/2019"","" 11/01/2019"","" 10/18/2019"","" 10/11/2019"","" 10/08/2019"","" 09/24/2019"","" 09/05/2019"","" 06/25/2019"","" 04/24/2019"","" 03/08/2019"","" 11/02/2018"","" 11/02/2018"","" 08/02/2018"","" 03/15/2018"","" 03/15/2018"","" 03/13/2018"","" 03/13/2018"","" 03/13/2018"","" 03/13/2018"","" 01/29/2018"","" 01/29/2018"","" 01/29/2018"","" 01/12/2018"","" 01/12/2018"","" 12/28/2017"","" 10/24/2017"","" 10/21/2017"","" 09/05/2017"","" 09/01/2017"","" 08/03/2017"","" 08/03/2017"","" 07/20/2017"","" 06/29/2017"","" 06/29/2017"","" 06/29/2017"","" 06/21/2017"","" 06/21/2017"","" 06/14/2017"","" 05/31/2017"","" 05/31/2017"","" 05/31/2017"","" 05/31/2017"","" 05/18/2017"","" 05/18/2017"","" 05/04/2017"","" 05/04/2017"","" 12/13/2016"","" 12/13/2016"","" 11/30/2016"","" 11/12/2016"","" 09/26/2016"","" 09/14/2016"","" 09/06/2016"","" 09/06/2016"","" 06/14/2016"","" 02/16/2016","09/05/2017"","" 09/05/2019",7,false,"02/27/2020"","" 02/11/2020"","" 11/01/2019"","" 10/18/2019"","" 10/11/2019"","" 10/08/2019"","" 09/24/2019"","" 11/02/2018"","" 03/13/2018"","" 01/29/2018"","" 01/29/2018"","" 01/12/2018"","" 01/12/2018"","" 12/28/2017"","" 10/24/2017"","" 09/01/2017"","" 06/29/2017"","" 06/21/2017"","" 06/14/2017"","" 05/31/2017"","" 05/18/2017"","" 05/04/2017"","" 11/30/2016"","" 09/26/2016"","" 09/06/2016"","" 02/16/2016",22,10,11,14,47,8,26,10,3,34.023953,-118.503807
5edfda4348e5dd0bc85a85b5,RESIDENTIAL CARE ELDERLY,286801095,"BERKSHIRE"","" THE","JJRJ ALLIANCE"","" LLC","STONAWSKI"","" A. & SEMPLE"","" A.",(707) 252-9037,2300 BROWN STREET,NAPA,CA,94558,NAPA,21,72,LICENSED,11/25/2002,false,1/9/2020,4,2,2,8,"87224(a)"","" 87208(d)"","" 87463(c)"","" 87219(f)"","" 87608(a)(5)(A)"","" 87609(b)(4)"","" 1569.695(c)","11/21/2017"","" 12/19/2019"","" 12/19/2019"","" 12/19/2019"","" 12/19/2019"","" 12/19/2019"","" 12/19/2019","01/09/2020"","" 12/05/2019"","" 08/14/2018"","" 01/22/2018"","" 01/17/2018"","" 11/20/2017"","" 04/27/2017"","" 02/09/2016","12/05/2019"","" 08/14/2018"","" 04/27/2017"","" 02/09/2016",false,false,"01/09/2020"","" 01/22/2018",false,6,false,true,2,false,true,false,true,38.310793,-122.294829
5edfda4348e5dd0bc85a85b6,RESIDENTIAL CARE ELDERLY,390312809,BETH HAVEN,BETHANY HOME SOCIETY OF SAN JOAQUIN COUNTY,SHANNON SMITH,(209) 599-7670,368 S. WILMA AVE.,RIPON,CA,95366,SAN JOAQUIN,27,59,LICENSED,1/17/1990,false,1/15/2020,5,3,14,22,"87465(a)(5)"","" 87465(c)(2)"","" 87465"","" 87465(c)(d)(2)"","" 87464(f)(3)"","" 87465(c)(d)(2)"","" 87211(a)(1)(D)","12/20/2018"","" 10/24/2018"","" 05/06/2017"","" 09/25/2015"","" 08/26/2015"","" 06/25/2015"","" 08/26/2015","01/15/2020"","" 12/17/2019"","" 10/24/2019"","" 10/24/2019"","" 01/16/2019"","" 12/19/2018"","" 10/23/2018"","" 10/23/2018"","" 09/11/2018"","" 02/21/2018"","" 09/01/2017"","" 05/26/2017"","" 05/17/2017"","" 05/05/2017"","" 10/26/2016"","" 09/30/2016"","" 12/11/2015"","" 09/24/2015"","" 08/25/2015"","" 08/25/2015"","" 08/11/2015"","" 06/24/2015","01/15/2020"","" 01/16/2019"","" 02/21/2018"","" 09/01/2017"","" 09/30/2016",false,false,"12/17/2019"","" 12/19/2018"","" 10/23/2018"","" 10/23/2018"","" 09/11/2018"","" 05/26/2017"","" 05/17/2017"","" 05/05/2017"","" 12/11/2015"","" 09/24/2015"","" 08/25/2015"","" 08/25/2015"","" 08/11/2015"","" 06/24/2015",6,true,false,false,4,true,false,2,true,37.736436,-121.13528
5edfda4348e5dd0bc85a85b7,RESIDENTIAL CARE ELDERLY,19200973,"BETHANY HOME SENIOR LIVING"","" LLC","BETHANY HOME SENIOR LIVING"","" LLC","NAGY"","" ARPAD",(925) 443-6822,3322 EAST AVE.,LIVERMORE,CA,94550,ALAMEDA,15,58,PENDING,false,false,4/16/2020,false,false,true,true,false,false,4/16/2020,false,false,false,4/16/2020,false,false,false,false,false,false,false,false,false,37.680119,-121.758296
5edfda4348e5dd0bc85a85b8,RESIDENTIAL CARE ELDERLY,502700444,BETHEL ASSISTED LIVING,POST MANAGEMENT INC; TM CONCARE LLC,"VIVIANO"","" KIMBERLY M",(209) 577-1901,2325 & 2345 SCENIC DR,MODESTO,CA,95355,STANISLAUS,27,125,LICENSED,4/26/2019,false,2/21/2020,true,false,3,4,false,false,"02/21/2020"","" 02/05/2020"","" 04/25/2019"","" 02/27/2019",2/21/2020,false,false,"02/05/2020"","" 04/25/2019"","" 02/27/2019",false,false,false,false,false,false,false,false,false,37.685879,-120.948033
5edfda4348e5dd0bc85a85b9,RESIDENTIAL CARE ELDERLY,100400043,"BETHEL LUTHERAN HOME"","" INC.","BETHEL LUTHERAN HOME"","" INC.","STEELE"","" KAYLENE",(559) 896-4900,2280 DOCKERY AVENUE,SELMA,CA,93662,FRESNO,24,33,LICENSED,7/15/1992,false,2/13/2019,3,false,false,3,"87303(e)(2)"","" 87303(e)(2)","09/01/2015"","" 02/22/2019","02/13/2019"","" 04/27/2018"","" 08/31/2015","02/13/2019"","" 04/27/2018"","" 08/31/2015",true,false,false,false,true,false,false,false,false,false,false,false,36.566582,-119.600822
5edfda4348e5dd0bc85a85ba,RESIDENTIAL CARE ELDERLY,197602106,BEVERLY HILLS CARMEL RETIREMENT HOTEL,"BEVERLY HILLS CARMEL"","" INC.",BORIS TAMASI,(310) 278-9720,8750 BURTON WAY,LOS ANGELES,CA,90048,LOS ANGELES,11,200,LICENSED,6/4/1999,false,6/26/2019,4,10,true,15,"87303(e)(2)"","" 87309(a)"","" 87465(h)(2)"","" 87465(c)(1)"","" 87465(a)(5)"","" 87465(e)"","" 87465(a)(5)"","" 87466"","" 87466"","" 87463 (a)(3)"","" 87465(a)"","" 87307(a)(3)(C)"","" 87411(f)"","" ?1569.69(b)"","" 87309(a)"","" 87463(c)","12/08/2017"","" 12/07/2017"","" 12/08/2017"","" 12/08/2017"","" 12/08/2017"","" 04/28/2017"","" 05/10/2017"","" 03/25/2016"","" 03/25/2016"","" 03/25/2016"","" 03/25/2016"","" 12/22/2017"","" 05/03/2017"","" 05/03/2017"","" 04/26/2017"","" 05/03/2017","07/02/2019"","" 06/26/2019"","" 03/11/2019"","" 03/11/2019"","" 08/03/2018"","" 08/03/2018"","" 12/07/2017"","" 04/26/2017"","" 08/03/2016"","" 03/16/2016"","" 03/11/2016"","" 03/11/2016"","" 03/11/2016"","" 03/11/2016"","" 03/11/2016","06/26/2019"","" 12/07/2017"","" 04/26/2017"","" 08/03/2016",7,5,7/2/2019,false,false,false,4,20,12,3,4,true,34.071962,-118.382991
5edfda4348e5dd0bc85a85bb,RESIDENTIAL CARE ELDERLY,197602370,BEVERLY HILLS CARMEL RETIREMENT HOTEL NORTH,"BURTON WAY CARMEL"","" INC.",ARIELLA BENBASSAT,(310) 278-8323,8757 BURTON WAY,LOS ANGELES,CA,90048,LOS ANGELES,11,138,LICENSED,7/27/1999,false,1/9/2020,2,10,3,15,"87465(c)(2)"","" 87465(c)(2)"","" 87303(e)(2)"","" 87465(h)(2)"","" 87411(a)"","" 87466"","" 87411(c)(1)"","" 87411(c)(1)"","" 87468(a)(1)"","" 87211(a)(1)(B)","06/08/2018"","" 06/08/2018"","" 04/27/2017"","" 04/27/2017"","" 06/16/2017"","" 06/10/2017"","" 06/15/2018"","" 06/15/2018"","" 03/02/2016"","" 03/02/2016","01/09/2020"","" 05/21/2019"","" 06/08/2018"","" 06/08/2018"","" 06/08/2018"","" 04/12/2018"","" 03/07/2018"","" 10/25/2017"","" 06/09/2017"","" 06/09/2017"","" 04/27/2017"","" 04/26/2017"","" 02/09/2017"","" 05/29/2016"","" 02/16/2016","04/26/2017"","" 05/21/2019",2,false,"06/08/2018"","" 04/27/2017"","" 02/16/2016",false,4,2,2,15,3,3,7,2,34.072496,-118.383058
5edfda4348e5dd0bc85a85bc,RESIDENTIAL CARE ELDERLY,198201496,BEVERLY HILLS GARDENS CARE CENTER,"BEVERLY HILLS SR.CARE FAC.INC;GARFIELD TERRACE"",""LLC",JOHN STIENFIELD,(310) 273-3668,1470 S. ROBERTSON BLVD,LOS ANGELES,CA,90035,LOS ANGELES,11,110,LICENSED,8/6/1997,false,5/27/2020,true,60,11,72,"87303(b)(2)"","" 87303(a)"","" 87303(a)"","" 87307(d)(2)"","" 87303(e)(2)"","" 87465(a)(7)"","" 87309(a)"","" 87465(a)(5)"","" 87303(a)"","" 87468.1(a)(1)"","" 87468.1(a)(2)"","" 87303(a)"","" 87303(a)"","" 87466"","" 87878(a)"","" 87307(a)(2)(b)"","" 87878(a)"","" 87468(a)(2)"","" 87468(a)(2)"","" 87468(a)(1)"","" 87465(a)(1)"","" 87468(a)(2)"","" 87224(b)"","" 87303(a) "","" 80075(f)"","" 87303(e)(5)"","" 87303(a)"","" 87468(b)"","" 87463(c)"","" 87458(b)(1)"","" 87303(e)(5)"","" 87303(a)"","" 87211a(1)(D)"","" 87461(a)","08/08/2019"","" 12/28/2018"","" 12/05/2018"","" 07/27/2017"","" 07/26/2017"","" 09/17/2019"","" 08/20/2018"","" 08/20/2018"","" 10/23/2019"","" 08/16/2019"","" 08/16/2019"","" 09/09/2019"","" 08/01/2019"","" 08/01/2019"","" 01/04/2019"","" 10/19/2018"","" 10/19/2018"","" 07/20/2018"","" 01/22/2018"","" 01/22/2018"","" 12/27/2017"","" 10/20/2017"","" 06/12/2017"","" 01/04/2017"","" 09/22/2018"","" 07/26/2017"","" 07/26/2017"","" 07/26/2017"","" 07/26/2017"","" 07/26/2017"","" 09/30/2019"","" 09/30/2019"","" 12/27/2017"","" 10/31/2017","12/12/2019"","" 10/21/2019"","" 10/21/2019"","" 10/14/2019"","" 09/16/2019"","" 08/07/2019"","" 08/07/2019"","" 07/25/2019"","" 07/11/2019"","" 07/09/2019"","" 07/03/2019"","" 04/04/2019"","" 03/25/2019"","" 03/20/2019"","" 03/14/2019"","" 03/04/2019"","" 03/04/2019"","" 01/15/2019"","" 12/27/2018"","" 12/27/2018"","" 12/27/2018"","" 12/13/2018"","" 12/04/2018"","" 10/17/2018"","" 10/17/2018"","" 09/20/2018"","" 09/20/2018"","" 08/22/2018"","" 08/22/2018"","" 08/22/2018"","" 08/20/2018"","" 04/04/2018"","" 03/02/2018"","" 01/17/2018"","" 01/17/2018"","" 01/17/2018"","" 12/20/2017"","" 12/20/2017"","" 12/20/2017"","" 12/05/2017"","" 10/27/2017"","" 10/04/2017"","" 10/04/2017"","" 10/04/2017"","" 10/04/2017"","" 10/04/2017"","" 09/20/2017"","" 09/01/2017"","" 07/19/2017"","" 07/19/2017"","" 06/09/2017"","" 05/23/2017"","" 01/26/2017"","" 01/13/2017"","" 12/20/2016"","" 12/20/2016"","" 11/15/2016"","" 11/15/2016"","" 10/11/2016"","" 09/26/2016"","" 09/09/2016"","" 08/02/2016"","" 07/20/2016"","" 06/14/2016"","" 06/14/2016"","" 05/25/2016"","" 03/24/2016"","" 02/24/2016"","" 01/04/2016"","" 12/07/2015"","" 11/12/2015"","" 11/12/2015",9/16/2019,true,6,"12/12/2019"","" 03/20/2019"","" 08/22/2018"","" 08/20/2018"","" 12/20/2017"","" 10/04/2017"","" 09/20/2017"","" 07/19/2017"","" 11/15/2016"","" 08/02/2016"","" 11/12/2015",3,4,4,16,86,27,20,33,6,34.05278,-118.38383
5edfda4348e5dd0bc85a85bd,RESIDENTIAL CARE ELDERLY,197603601,BEVERLY HILLS LOVING CARE,IRANIAN JEWISH SENIOR CENTER,LIDA ZARAFSHAN,(310) 652-3555,1019 S. WOOSTER STREET,LOS ANGELES,CA,90035,LOS ANGELES,11,176,LICENSED,1/8/2003,false,2/27/2020,2,13,2,17,"87465(c)(2)"","" 87303(e)(2)"","" 87224(a)"","" ?1569.625"","" 87555(b)(9)","06/30/2017"","" 03/31/2017"","" 11/17/2017"","" 07/05/2017"","" 03/31/2017","02/27/2020"","" 10/25/2019"","" 10/06/2019"","" 03/20/2019"","" 03/20/2019"","" 01/15/2019"","" 10/12/2018"","" 10/04/2018"","" 10/04/2018"","" 10/19/2017"","" 10/19/2017"","" 06/28/2017"","" 06/28/2017"","" 04/11/2017"","" 03/24/2017"","" 03/24/2017"","" 11/19/2016","03/24/2017"","" 01/15/2019",true,true,"03/20/2019"","" 03/20/2019",false,false,true,2,23,true,4,17,true,34.05868,-118.38265
5edfda4348e5dd0bc85a85be,RESIDENTIAL CARE ELDERLY,197608840,BEVERLY HILLS SENIOR CARE,"NEW HOME FOR ME"","" INC.",ANNIE JIANG,(323) 933-8271,1015 S. ORANGE GROVE AVENUE,LOS ANGELES,CA,90019,LOS ANGELES,28,45,LICENSED,3/18/2016,false,4/22/2020,2,34,10,46,"87405(a)"","" 87224(a)"","" 87411(a)"","" 87405(d)(2) "","" 87464(f)(3)"","" 87705(f)(2)"","" 87466"","" 87705(c)(5)"","" 87303(e)(2)"","" 87355(e)(2)"","" 87303(e)(2)"","" 87464(f)(1)"","" 87307(a)(2)(B)"","" 87468.1(a)(2)"","" 87303(a)"","" 87303(a)"","" 87468(a)(2)"","" 87211(a)"","" 1569.683(a)(4)"","" 87464(f)(1)"","" 87303(a)"","" 87465(h)(6)(C)"","" 87465(h)(2)"","" 87465(e)"","" 87303(a)"","" 87411(d)"","" 87411(c)(1)"","" 87412(a)(11)"","" 87412(a)(1-13)"","" 87555(b)(25)"","" 87307(d)(6)"","" 87303(a)"","" 87555(b)(23)"","" 1503.2"","" 87618(b)(3)(B)"","" 87307(a)(2)(A)"","" 87705(c)(5)"","" 87303(a)"","" 87506(a)"","" 87608(a)(3)","07/26/2018"","" 11/14/2017"","" 10/25/2017"","" 08/04/2017"","" 02/28/2017"","" 07/21/2016"","" 05/16/2016"","" 05/16/2016"","" 03/23/2019"","" 07/26/2018"","" 03/16/2018"","" 11/14/2016"","" 10/31/2019"","" 10/31/2019"","" 08/25/2018"","" 05/03/2018"","" 11/14/2017"","" 08/04/2017"","" 05/31/2017"","" 11/18/2016"","" 08/05/2016"","" 08/04/2016"","" 08/04/2016"","" 08/04/2016"","" 04/05/2019"","" 01/24/2019"","" 01/24/2019"","" 01/24/2019"","" 04/25/2018"","" 03/16/2018"","" 03/22/2018"","" 03/29/2018"","" 03/22/2018"","" 03/22/2018"","" 03/22/2018"","" 03/29/2018"","" 06/17/2016"","" 05/16/2016"","" 05/16/2016"","" 05/16/2016","12/27/2019"","" 10/25/2019"","" 10/25/2019"","" 06/13/2019"","" 03/22/2019"","" 03/22/2019"","" 01/03/2019"","" 07/27/2018"","" 07/26/2018"","" 07/26/2018"","" 07/06/2018"","" 06/27/2018"","" 04/19/2018"","" 04/17/2018"","" 04/17/2018"","" 04/04/2018"","" 03/15/2018"","" 11/14/2017"","" 10/16/2017"","" 08/25/2017"","" 08/25/2017"","" 07/28/2017"","" 07/28/2017"","" 06/20/2017"","" 06/20/2017"","" 06/20/2017"","" 05/27/2017"","" 05/25/2017"","" 02/22/2017"","" 02/22/2017"","" 01/26/2017"","" 12/16/2016"","" 11/14/2016"","" 11/14/2016"","" 11/14/2016"","" 11/14/2016"","" 10/12/2016"","" 08/31/2016"","" 08/02/2016"","" 07/29/2016"","" 07/29/2016"","" 07/21/2016"","" 06/10/2016"","" 05/09/2016"","" 05/09/2016"","" 08/06/2015","03/22/2019"","" 03/15/2018",false,false,"03/22/2019"","" 01/03/2019"","" 07/26/2018"","" 04/04/2018"","" 12/16/2016"","" 11/14/2016"","" 08/02/2016"","" 06/10/2016"","" 05/09/2016"","" 08/06/2015",4,16,8,12,58,12,17,26,3,34.0575,-118.36311
5edfda4348e5dd0bc85a85bf,RESIDENTIAL CARE ELDERLY,198603319,BEVERLY HILLS TERRACE,BEVERLY HILLS TERRACE LLC,"STRIKS"","" AHARON",(310) 273-3668,1470 S ROBERTSON BLVD,LOS ANGELES,CA,90035,LOS ANGELES,11,110,PENDING,false,false,3/9/2020,false,false,true,true,false,false,3/9/2020,false,false,false,3/9/2020,false,false,false,false,false,false,false,false,false,34.05278,-118.38383
5edfda4348e5dd0bc85a85c0,RESIDENTIAL CARE ELDERLY,191601645,BIXBY KNOLLS TOWER,RETIREMENT HOUSING FOUNDATION,KARIN JEANIE BARRETT,(562) 426-6125,3747 ATLANTIC AVENUE,LONG BEACH,CA,90807,LOS ANGELES,11,65,LICENSED,4/17/1975,false,12/6/2019,3,6,3,12,"87303(a) "","" 87411(a)"","" 87465(a)(9)(A)"","" 87303(a)","03/05/2016"","" 12/17/2019"","" 06/25/2018"","" 06/16/2017","12/06/2019"","" 05/21/2019"","" 01/09/2019"","" 06/21/2018"","" 10/24/2017"","" 06/09/2017"","" 06/09/2017"","" 06/08/2016"","" 03/04/2016"","" 03/04/2016"","" 03/03/2016"","" 08/14/2015","05/21/2019"","" 06/21/2018"","" 06/08/2016",false,false,"12/06/2019"","" 01/09/2019"","" 06/09/2017",true,2,true,false,8,4,2,true,true,33.82602,-118.185408
5edfda4348e5dd0bc85a85c1,RESIDENTIAL CARE ELDERLY,361800071,"BLOSSOM GROVE ALZHEIMER'S SPECIAL CARE CENTER",BLOSSOM GROVE MNGT CA LLC; JERRY ERWIN ASSOCIATES,"TORRES"","" VICKY",(909) 335-6660,11116 NEW JERSEY ST,REDLANDS,CA,92373,SAN BERNARDINO,18,66,LICENSED,8/23/2017,false,11/14/2019,2,3,4,9,false,false,"09/04/2019"","" 08/26/2019"","" 12/06/2018"","" 06/20/2018"","" 04/24/2018"","" 02/09/2018"","" 05/03/2017"","" 09/19/2016"","" 06/16/2016","02/09/2018"","" 08/26/2019",false,false,"06/20/2018"","" 05/03/2017"","" 09/19/2016"","" 06/16/2016",false,false,false,false,6,false,false,6,false,34.051719,-117.221921
5edfda4348e5dd0bc85a85c2,RESIDENTIAL CARE ELDERLY,342700257,BLOSSOM VALE SENIOR LIVING,BRE KNIGHT SH CA OWNER LLC; CSL-ORANGEVALE LLC,"GOETZ"","" ASHLEY",(916) 988-7901,6125 HAZEL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,27,120,LICENSED,5/14/2019,false,2/28/2020,false,2,4,6,false,false,"02/28/2020"","" 11/15/2019"","" 10/10/2019"","" 06/03/2019"","" 04/03/2019"","" 03/05/2019",false,false,false,"11/15/2019"","" 10/10/2019"","" 04/03/2019"","" 03/05/2019",false,false,false,false,6,false,false,false,6,38.677074,-121.227131
5edfda4348e5dd0bc85a85c3,RESIDENTIAL CARE ELDERLY,134602101,BLOSSOM VALLEY INN,RENESTER VILLA LLC,IAN BAYLON,(760) 356-1262,708 EAST 5TH ST,HOLTVILLE,CA,92250,IMPERIAL,8,175,LICENSED,7/14/2005,false,1/8/2020,true,23,25,49,"87465(g)"","" 1569.49(c)(7)"","" 87307(a)(3)(D)"","" 87411(a)"","" 87466"","" 87405(i)"","" 87411(a)"","" 87468(a)(1)"","" 87628(b)(2)"","" 87465(c)(2)"","" 87309 (a)"","" 87465(c)(2)"","" 87465(c)(2)"","" 87309(a)"","" 87466"","" 87463(a)"","" 87468.2(4)"","" 87555(b)(5)"","" 87413(a)(1)"","" 87303(a)"","" 87631(a)(3)(A)"","" 87463(a)"","" 87555(a)"","" 87468(a)(2)"","" 87555(b)(29)"","" 87705 (c)(5)"","" 87465 (h)(2)"","" 87303(a)"","" 87555(b)(8)"","" 87411(a)"","" 87307(a)(3)(C)"","" 87303(e)(5)"","" 8755(b)(21)"","" 87405(a)"","" 87555(b)(26)"","" 87219(f)"","" 87555(b)(17)"","" 87464(d)"","" 87224(d)"","" 87411(d)(3)"","" ?1569.317"","" 1569.317"","" 87466"","" 87463(a)"","" 87705(c)(5)","11/22/2019"","" 10/29/2019"","" 11/29/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 10/29/2015"","" 09/12/2015"","" 09/12/2015"","" 07/18/2017"","" 07/08/2016"","" 07/17/2015"","" 07/31/2019"","" 03/16/2019"","" 03/16/2019"","" 03/16/2019"","" 12/13/2019"","" 12/14/2018"","" 11/28/2018"","" 12/07/2018"","" 02/27/2018"","" 02/09/2018"","" 03/22/2016"","" 09/25/2015"","" 08/16/2017"","" 07/18/2017"","" 07/22/2016"","" 07/30/2015"","" 07/30/2015"","" 07/30/2015"","" 07/30/2015"","" 08/09/2019"","" 07/31/2019"","" 07/19/2019"","" 08/15/2019"","" 08/09/2019"","" 04/12/2019"","" 02/02/2018"","" 07/08/2016"","" 06/30/2016"","" 05/25/2016"","" 05/04/2016"","" 11/25/2015"","" 11/25/2015","11/21/2019"","" 11/21/2019"","" 11/21/2019"","" 11/21/2019"","" 11/04/2019"","" 10/28/2019"","" 08/09/2019"","" 07/16/2019"","" 07/16/2019"","" 03/15/2019"","" 02/04/2019"","" 01/04/2019"","" 11/28/2018"","" 11/28/2018"","" 11/28/2018"","" 11/28/2018"","" 11/28/2018"","" 07/09/2018"","" 06/22/2018"","" 06/14/2018"","" 06/01/2018"","" 05/25/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 01/19/2018"","" 01/19/2018"","" 01/19/2018"","" 08/18/2017"","" 07/18/2017"","" 05/27/2017"","" 05/19/2017"","" 05/18/2017"","" 07/08/2016"","" 06/16/2016"","" 04/27/2016"","" 03/22/2016"","" 03/09/2016"","" 02/24/2016"","" 01/14/2016"","" 12/18/2015"","" 10/28/2015"","" 10/28/2015"","" 10/28/2015"","" 10/28/2015"","" 10/06/2015"","" 09/11/2015"","" 07/16/2015",7/16/2019,3,7,"11/04/2019"","" 08/09/2019"","" 07/16/2019"","" 03/15/2019"","" 02/04/2019"","" 01/04/2019"","" 07/09/2018"","" 06/22/2018"","" 06/14/2018"","" 06/01/2018"","" 05/25/2018"","" 01/19/2018"","" 01/19/2018"","" 08/18/2017"","" 07/18/2017"","" 05/27/2017"","" 05/18/2017"","" 07/08/2016"","" 06/16/2016"","" 04/27/2016"","" 02/24/2016"","" 12/18/2015"","" 10/28/2015"","" 10/06/2015"","" 07/16/2015",4,13,10,8,31,3,18,8,2,32.810502,-115.372256
5edfda4348e5dd0bc85a85c4,RESIDENTIAL CARE ELDERLY,306005792,BLUE SKY MANOR INC,BLUE SKY MANOR INC,"PETROSYAN"","" ANNA",(714) 844-2667,280 N WILSHIRE AVE,ANAHEIM,CA,92801,ORANGE,22,50,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,33.834566,-117.934074
